model_name,test_category,task_id,is_summary,score,error,error_type,error_message,model_result,expected_output,decoded_result,input_tokens,output_tokens,total_cost,execution_time,error_code,technical_error_api_error_400,technical_error_zero_token_failure,technical_error_max_tokens_error,technical_error_timeout_before_execution,technical_error_infrastructure_error,technical_error_systematic_model_failure,is_technical_error,api_bias_claude_max_tokens_bias,api_bias_timeout_bias,api_bias_format_bias,is_api_bias,is_parsing_failure,is_state_issue,infra_function_calling_format,infra_tool_use_format,infra_model_specific_prompting,is_infrastructure_issue,is_format_discrimination,issue_classification
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_84-2-72,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_85-2-73,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_86-2-74,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_87-2-75,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_88-2-76,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_89-2-77,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_90-2-78,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_91-2-79,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_92-2-80,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_93-2-81,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_94-2-82,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_95-2-83,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_96-2-84,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_97-2-85,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_98-2-86,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_99-2-87,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_100-2-88,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_101-2-89,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_102-2-90,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_103-3-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_104-4-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_105-4-1,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_106-5-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_107-5-1,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_108-5-2,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_109-6-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_110-7-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_111-7-1,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_112-7-2,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_113-7-3,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_114-7-4,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_115-7-5,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_116-7-6,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_117-7-7,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_118-7-8,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_119-8-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_120-9-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_121-9-1,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_122-9-2,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_123-9-3,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_124-10-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_125-11-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_126-11-1,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_127-11-2,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_128-11-3,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_129-11-4,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_130-11-5,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_131-11-6,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_132-11-7,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_133-12-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_134-13-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_135-13-1,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_136-13-2,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_137-13-3,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_138-13-4,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_139-13-5,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_140-13-6,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_141-13-7,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_142-13-8,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_143-13-9,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_144-13-10,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_145-13-11,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_146-14-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_147-15-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_148-15-1,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_149-15-2,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_150-15-3,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_151-16-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_152-16-1,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_153-17-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_154-17-1,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_155-17-2,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_156-18-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_157-18-1,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_158-19-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_159-19-1,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_160-19-2,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_161-20-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_162-20-1,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_163-20-2,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_164-21-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_165-21-1,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_166-21-2,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_167-22-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_168-23-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_169-23-1,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_170-24-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_171-25-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_172-26-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_173-27-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_174-27-1,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_175-27-2,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_176-28-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_177-29-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_178-29-1,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_179-30-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_180-30-1,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_181-31-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_182-31-1,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_183-31-2,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_184-31-3,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_185-31-4,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_186-31-5,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_187-32-0,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_188-32-1,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_189-32-2,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_190-32-3,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_191-32-4,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_192-32-5,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_193-32-6,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_194-32-7,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_195-32-8,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_196-32-9,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
anthropic_claude-4-sonnet-thinking-off,BFCL_v3_live_irrelevance_result,live_irrelevance_197-32-10,False,0,[],,,,,[],0,0,0,0,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Technical Error (P0)
